"Reporting starts","Reporting ends","Ad name","Ad delivery","Attribution setting",Results,"Result indicator",Reach,Frequency,"Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Ends,"Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions) (USD)","Link clicks",shop_clicks,"CPC (cost per link click) (USD)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (USD)","Landing page views","Cost per landing page view (USD)",CPMr,ROAS,"3-second video plays rate per impressions","Ad set name","Ad ID","Ad Efficiency Index","Campaign name","Ad set ID"
2026-06-07,2026-07-06,060826_J0439v3_FathersDaySale_BOF_Vid_BB56v1_000EBUN_FathersDaySale_LP003_001NYS_002TC_003NGC_005E2_006PR003_007NA_008MULTI_009A_010A_011M0S27_013F1W_014USA_015AEV,archived,"7-day click",90,actions:offsite_conversion.fb_pixel_purchase,258873,1.197514,262.28644444,100000,Daily,23605.78,Ongoing,Average,-,-,310004,76.146695,5340,,4.420558,1.722558,6468,2.086425,3.649626,5622,4.198822,91.1867209,2.44606787,20.133934,"Black Friday - Videos - Bundle LP",120251415157940007,26.82482543,"usa -  asc+ promo",120239340321500007
2026-06-07,2026-07-06,060826_J0439v4_FathersDaySale_BOF_Vid_BB56v1_000EBUN_FathersDaySale_LP003_001NYS_002TC_003NGC_005N2_006PR003_007MNT_008MULTI_009A_010A_011M0S27_013F1W_014USA_015AEV,archived,"7-day click",76,actions:offsite_conversion.fb_pixel_purchase,222736,1.235943,259.82092105,100000,Daily,19746.39,Ongoing,Average,-,-,275289,71.729673,5650,,3.494936,2.052389,6674,2.424361,2.958704,5732,3.444939,88.65378744,2.38603562,30.551529,"Black Friday - Videos - Bundle LP",120251415157950007,26.91408561,"usa -  asc+ promo",120239340321500007
2026-06-07,2026-07-06,060826_J0439v1_FathersDaySale_BOF_Vid_BB56v1_000EBUN_FathersDaySale_LP003_001NYS_002TC_003NGC_005D3_006PR003_007MULTI_008MULTI_009A_010A_011M0S27_013F1W_014USA_015AEV,archived,"7-day click",419,actions:offsite_conversion.fb_pixel_purchase,1432551,1.270786,283.86794749,100000,Daily,118940.67,Ongoing,Average,-,-,1820466,65.335288,40913,,2.907161,2.247392,49488,2.718425,2.403424,42880,2.773803,83.02718018,2.13256828,25.494461,"Black Friday - Videos - Bundle LP",120251415157960007,25.68518255,"usa -  asc+ promo",120239340321500007
2026-06-07,2026-07-06,060826_J0439v5_FathersDaySale_Vid_BB120v1_000EBUN_FathersDaySale_LP003_001NYS_002TC_003NGC_005D3_006PR003_007MULTI_008MULTI_009A_010A_011M1S46_013F3W_014USA_015AEV,archived,"7-day click",54,actions:offsite_conversion.fb_pixel_purchase,142754,1.181452,311.21074074,100000,Daily,16805.38,Ongoing,Average,-,-,168657,99.642351,4007,,4.194005,2.375828,4875,2.890482,3.447257,3931,4.27509,117.72265576,1.91302845,23.378217,"Black Friday - Videos - Bundle LP",120251415157970007,16.25029978,"usa -  asc+ promo",120239340321500007
2026-06-07,2026-07-06,060126_J-0371v4_ManThere'sNothing_TOF_Vid_000AIO_Evergreen_LP001_001NYS_002FA_003NGC_005F1_006ST001_007NA_008SIL_009A_010A_011M3S01_013M3W_014USA_015AAB,not_delivering,"7-day click or 1-day view",,,6112,1.063318,,450,Daily,344.21,Ongoing,Average,Average,"Below average - Bottom 35% of ads",6499,52.963533,106,,3.247264,1.63102,171,2.631174,2.012924,65,5.295538,56.31708115,0,48.6998,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA - ManThere'sNothing | AIO-PDP",120251416513760007,0,"test - video - all",120251416513810007
2026-06-07,2026-07-06,060126_J-0371v3_ManThere'sNothing_TOF_Vid_000AIO_Evergreen_LP001_001NYS_002FA_003NGC_005F1_006ST001_007NA_008FGN_009A_010A_011M2S49_013M2B_014USA_015AAB,not_delivering,"7-day click or 1-day view",,,2879,1.067037,,450,Daily,149.33,Ongoing,Average,Average,"Below average - Bottom 35% of ads",3072,48.610026,44,,3.393864,1.432292,58,1.888021,2.574655,28,5.333214,51.86870441,0,32.486979,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA - ManThere'sNothing | AIO-PDP",120251416513770007,0,"test - video - all",120251416513810007
2026-06-07,2026-07-06,060126_J-0371v2_ManThere'sNothing_TOF_Vid_000AIO_Evergreen_LP001_001NYS_002FA_003NGC_005F1_006ST001_007NA_008CRD_009A_010A_011M2S55_013M2B_014USA_015AAB,not_delivering,"7-day click or 1-day view",4,actions:offsite_conversion.fb_pixel_purchase,26284,1.122166,616.64,450,Daily,2466.56,Ongoing,Average,Average,"Below average - Bottom 20% of ads",29495,83.626377,596,,4.138523,2.020681,750,2.542804,3.288747,514,4.798755,93.84264191,0.78923683,51.100186,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA - ManThere'sNothing | AIO-PDP",120251416513780007,8.4102154,"test - video - all",120251416513810007
2026-06-07,2026-07-06,060126_J-0371v1_ManThere'sNothing_TOF_Vid_000AIO_Evergreen_LP001_001NYS_002FA_003NGC_005F1_006ST001_007NA_008JBK_009A_010A_011M3S12_013M3W_014USA_015AAB,inactive,"7-day click or 1-day view",,,2339,1.035058,,450,Daily,270.95,Ongoing,Average,Average,"Below average - Bottom 20% of ads",2421,111.916563,47,,5.764894,1.941347,62,2.560925,4.370161,40,6.77375,115.84010261,0,64.890541,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA - ManThere'sNothing | AIO-PDP",120251416513790007,0,"test - video - all",120251416513810007
2026-06-07,2026-07-06,051826_J0266v1_AngeleneSusannaWorthIt_TOF_Vid_B141v1v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003NTM_005K1_006CR002_007SGE_008SGE_009A_010A_011M0S45_013F2E_014CAN_015AAT,inactive,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,13528,1.126626,462.14,300,Daily,462.14,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 20% of ads",15241,30.322157,239,,1.93364,1.568139,301,1.974936,1.535349,224,2.063125,34.16173862,1.1093608,21.74398,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | AngeleneSusannaWorthIt | WL - AngeleneSusanna | AIO-PDP",120251420233040007,32.47378045,"test - video/static - wl",120251420233060007
2026-06-07,2026-07-06,051826_J0266v3_AngeleneSusannaWorthIt_TOF_Vid_B141v1v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005A4_006CR002_007MULTI_008MULTI_009A_010A_011M0S45_013F2E_014CAN_015AAT,inactive,"7-day click or 1-day view",,,18486,1.277724,,300,Daily,326.26,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads",23620,13.81287,212,,1.538962,0.897544,334,1.414056,0.976826,185,1.763568,17.6490317,0,15.829805,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | AngeleneSusannaWorthIt | WL - AngeleneSusanna | AIO-PDP",120251420233050007,0,"test - video/static - wl",120251420233060007
2026-06-07,2026-07-06,051826_J0266v4_AngeleneSusannaWorthIt_TOF_Vid_B141v1v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005E1_006CR002_007NA_008SGE_009A_010A_011M0S45_013F2E_014CAN_015AAT,active,"7-day click or 1-day view",20,actions:offsite_conversion.fb_pixel_purchase,136258,1.412658,233.539,300,Daily,4670.78,Ongoing,Average,Average,"Below average - Bottom 35% of ads",192486,24.265557,1334,,3.501334,0.693037,1808,0.939289,2.583396,1432,3.261718,34.27894142,2.42712566,14.524693,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | AngeleneSusannaWorthIt | WL - AngeleneSusanna | AIO-PDP",120251420233070007,70.80515213,"test - video/static - wl",120251420233060007
2026-06-07,2026-07-06,051826_J0266v2_AngeleneSusannaWorthIt_TOF_Vid_B141v1v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005K1_006CR002_007SGE_008SGE_009A_010A_011M0S45_013F2E_014CAN_015AAT,active,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,28403,1.180756,849.37,300,Daily,849.37,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads",33537,25.326356,511,,1.662172,1.52369,634,1.890449,1.3397,500,1.69874,29.90423547,0.77751745,19.724483,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | AngeleneSusannaWorthIt | WL - AngeleneSusanna | AIO-PDP",120251420466970007,26.00024518,"test - video/static - wl",120251420233060007
2026-06-07,2026-07-06,060826_J0422v1_InfluencerSerenaThompsonBirthdaySuitcase_TOF_Vid_BJ6v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005J2_006GF001_007NA_008IVY_009A_010A_011M0S36_013F1W_014CAN_015AAT,not_delivering,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,20875,1.224335,385.09,300,Daily,385.09,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads",25558,15.067298,150,,2.567267,0.5869,294,1.150325,1.30983,147,2.61966,18.44742515,2.01778805,11.127631,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerSerenaThompsonBirthdaySuitcase | WL - SerenaThompson | AIO-PDP | INFL",120251420646730007,109.38047089,"test - video/static - wl",120251420646720007
2026-06-07,2026-07-06,060826_J0422v2_InfluencerSerenaThompsonBirthdaySuitcase_TOF_Vid_BJ6v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005E1_006GF001_007IVY_008IVY_009B_010B_011M0S36_013F1W_014CAN_015AAT,inactive,"7-day click or 1-day view",,,19558,1.396053,,300,Daily,375.27,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads",27304,13.74414,195,,1.924462,0.714181,435,1.593173,0.86269,166,2.260663,19.18754474,0,10.994726,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerSerenaThompsonBirthdaySuitcase | WL - SerenaThompson | AIO-PDP | INFL",120251420646740007,0,"test - video/static - wl",120251420646720007
2026-06-07,2026-07-06,060826_J0422v3_InfluencerSerenaThompsonBirthdaySuitcase_TOF_Vid_BJ6v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005E1_006GF001_007IVY_008IVY_009A_010A_011M0S36_013F1W_014CAN_015AAT,not_delivering,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,11032,1.095268,239.68,300,Daily,239.68,Ongoing,Average,Average,"Below average - Bottom 35% of ads",12083,19.836133,77,,3.112727,0.637259,98,0.811057,2.445714,72,3.328889,21.72588832,0.3583528,9.52578,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerSerenaThompsonBirthdaySuitcase | WL - SerenaThompson | AIO-PDP | INFL",120251420646750007,16.49427625,"test - video/static - wl",120251420646720007
2026-06-07,2026-07-06,060826_J0422v4_InfluencerSerenaThompsonBirthdaySuitcase_Vid_BJ6v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005F1_006GF001_007IVY_008IVY_009B_010B_011M0S36_013F1W_014CAN_015AAT,inactive,"7-day click or 1-day view",7,actions:offsite_conversion.fb_pixel_purchase,149495,1.35747,483.76714286,300,Daily,3386.37,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads",202935,16.686969,1592,,2.127117,0.784488,4874,2.401754,0.694783,1476,2.294289,22.65206194,1.08601541,17.886515,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerSerenaThompsonBirthdaySuitcase | WL - SerenaThompson | AIO-PDP | INFL",120251420646760007,47.94333565,"test - video/static - wl",120251420646720007
2026-06-07,2026-07-06,061526_J0456v3_FounderApology_BOF_Img_B65v1_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003APO_007NA_009K—_013NA_014USA_015AFI,active,"7-day click or 1-day view",27,actions:offsite_conversion.fb_pixel_purchase,81007,1.594072,212.35814815,300,Daily,5733.67,Ongoing,-,-,-,129131,44.401964,2807,,2.042633,2.173762,2993,2.317801,1.915693,2761,2.076664,70.7799326,2.44291004,,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | IMG | Founder | WL - Daniel - Nobl Travel Founder | AIO+EBUN - PDP",120251424667850007,34.51416169,"test - video/static - wl",120251424667840007
2026-06-07,2026-07-06,060126_J0375v2_InfluencerMelissaMerkRound1Iterations_TOF_Vid_BJ0017v2v1_000AIO_Evergreen_LP001_001NYS_002TC_003UGC_005J1_007SND_008SND_009A_010B_011M0S30_013F2W_014CAN_015AAT,active,"7-day click or 1-day view",,,7241,1.33186,,450,Daily,122.62,Ongoing,Average,"Above average","Below average - Bottom 35% of ads",9644,12.714641,89,,1.377753,0.922854,327,3.390709,0.374985,73,1.679726,16.93412512,0,23.092078,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424746970007,0,"test - video - all",120251424683740007
2026-06-07,2026-07-06,"041326_InfluencerR1KylaCentomoTOF1_v1_AIO_Evergreen - 001NYS - 002TC - 000AIO - 004YLW - 005US - 006ReadyToBuy - 007DEMO - 00850s - 009FRE - 010V6 - 011YAWO - 012ENG - 013AAT",inactive,"7-day click or 1-day view",4,actions:offsite_conversion.fb_pixel_purchase,47347,1.067628,566.78,450,Daily,2267.12,Ongoing,Average,Average,"Below average - Bottom 20% of ads",50549,44.849948,623,,3.639037,1.232468,893,1.766603,2.538768,591,3.836074,47.88307601,0.99919722,20.498922,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424746980007,20.86744008,"test - video - all",120251424683740007
2026-06-07,2026-07-06,040526_J0163vv1_LIVESUPTOTHEHYPEAngeleneSusanna_TOF_Vid_BJ7vV1_000AIO_Evergreen_LP001_001NYS_002LK_003NGC_005D1_006SP004_007SGE_008SGE_009B_010B_011M0S48_013F2W_014USA_015AAA,active,"7-day click or 1-day view",,,435,1.048276,,450,Daily,9.41,Ongoing,-,-,-,456,20.635965,3,,3.136667,0.657895,7,1.535088,1.344286,13,0.723846,21.63218391,0,8.77193,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424746990007,0,"test - video - all",120251424683740007
2026-06-07,2026-07-06,050426_J0115vv4_WhenDidCarryOnsSukhmanBaghri_TOF_Vid_BJ14vv3_000AIO_Evergreen_LP001_001NYS_002LK_003NGC_005A5_006SP005_007SGE_008SGE_009A_010A_011M0S53_013F2X_014USA_015AAA,active,"7-day click or 1-day view",,,948,1.020042,,450,Daily,30.44,Ongoing,Average,Average,"Below average - Bottom 35% of ads",967,31.4788,7,,4.348571,0.723888,8,0.827301,3.805,4,7.61,32.10970464,0,16.649431,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424747000007,0,"test - video - all",120251424683740007
2026-06-07,2026-07-06,110526_J209v2_GabiCrossNetNew_TOF_Vid_000AIO_Evergreen_LP001_001NYS_002TC_003UGC_005L1_007CRD_008MULTI_009A_010A_011M0S54_013F2W_014AUS_015AAT,active,"7-day click or 1-day view",17,actions:offsite_conversion.fb_pixel_purchase,102384,1.213588,296.25,450,Daily,5036.25,Ongoing,Average,Average,"Below average - Bottom 35% of ads",124252,40.532547,1862,,2.704753,1.498567,5889,4.739562,0.855196,2204,2.28505,49.18981481,1.99161678,41.935743,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424747010007,40.48839756,"test - video - all",120251424683740007
2026-06-07,2026-07-06,051126_J0231v2_ReasonsShortSukhmanBaghri_TOF_Vid_BJ148vv4_000AIO_Evergreen_LP001_001NYS_002LK_003NGC_005N1_006SP009_007JBK_008JBK_009A_010A_011M0S39_013F2W_014USA_015AAA,active,"7-day click or 1-day view",3,actions:offsite_conversion.fb_pixel_purchase,31744,1.260553,280.27333333,450,Daily,840.82,Ongoing,Average,Average,"Below average - Bottom 35% of ads",40015,21.01262,1174,,0.716201,2.9339,3086,7.712108,0.272463,1033,0.813959,26.4875252,1.42350325,11.668124,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424747020007,53.74240273,"test - video - all",120251424683740007
2026-06-07,2026-07-06,042726_J0016v1_IveGotARuleChristinaHaltnerInfluencer_TOF_Vid_B12v1_000AIO_Evergreen_LP001_001NYS_002TC_003UGC_005A4_006LF001_007BLS_008BLS_009A_010A_011M0S23_013F1W_014CAN_015AAT,active,"7-day click or 1-day view",,,1945,1.021594,,450,Daily,30.05,Ongoing,Average,Average,"Below average - Bottom 35% of ads",1987,15.123301,20,,1.5025,1.006543,120,6.039255,0.250417,14,2.146429,15.44987147,0,34.977353,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424747030007,0,"test - video - all",120251424683740007
2026-06-07,2026-07-06,"041326_InfluencerChisannahTOF1_v1_AIO_Evergreen - 001NYS - 002TC - 000AIO - 004SIL - 005US - 006SavvyTraveler - 007DEMO - 00830s - 009FRE - 010V6 - 011YAWO - 012ENG - 013AAT",active,"7-day click or 1-day view",,,3857,1.10293,,450,Daily,47.22,Ongoing,Average,Average,Average,4254,11.100141,84,,0.562143,1.974612,257,6.041373,0.183735,75,0.6296,12.24267565,0,4.301834,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424747040007,0,"test - video - all",120251424683740007
2026-06-07,2026-07-06,042726_J0017v6_InfluencerMelissaMerkScript3_TOF_Vid_000AIO_Evergreen_LP001_001NYS_002TC_003UGC_005J1_007SIL_008SIL_009B_010B_011M0S34_013F2W_014CAN_015AAT,active,"7-day click or 1-day view",,,881,1.068104,,450,Daily,41.67,Ongoing,Average,Average,"Below average - Bottom 35% of ads",941,44.282678,11,,3.788182,1.168969,16,1.700319,2.604375,12,3.4725,47.2985244,0,14.98406,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424747050007,0,"test - video - all",120251424683740007
2026-06-07,2026-07-06,"001NYS - 002TC - 000AIO - 003033026_BallingOnABudgetRefreshFrancoisHuynhTOF1_v1_AIO_Evergreen - 004SIL - 005US - 006ReadyToBuy - 007DEMO - 00830s - 009MAI - 010V1 - 011YAMA - 012ENG - 013AAT",active,"7-day click or 1-day view",,,20790,1.111111,,450,Daily,802.93,Ongoing,Average,Average,"Below average - Bottom 35% of ads",23100,34.758874,359,,2.236574,1.554113,1269,5.493506,0.632727,395,2.032734,38.62097162,0,13.363636,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424747060007,0,"test - video - all",120251424683740007
2026-06-07,2026-07-06,"050426_J0114vv3_LIVESUPTOTHEHYPESukhman Baggri_TOF_Vid_BJ7vV1_000AIO_Evergreen_LP001_001NYS_002LK_003NGC_005D1_006SP004_007JBK_008JBK_009E_010E_011M0S42_013F2W_014USA_015AAA",active,"7-day click or 1-day view",,,198,1.020202,,450,Daily,5.44,Ongoing,-,-,-,202,26.930693,2,,2.72,0.990099,2,0.990099,2.72,2,2.72,27.47474747,0,19.80198,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WL BPs | AIO-PDP",120251424747070007,0,"test - video - all",120251424683740007
2026-06-07,2026-07-06,061526_J0456v1_FounderApology_TOF_Img_B65v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003APO_007NA_009K—_013NA_014USA_015AAT,active,"7-day click or 1-day view",,,14792,1.219105,,300,Daily,236.17,Ongoing,-,-,-,18033,13.096545,239,,0.988159,1.325348,475,2.63406,0.4972,211,1.119289,15.96606274,0,,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | IMG | Founder | WL - Daniel - Nobl Travel Founder | AIO+EBUN - PDP",120251428385170007,0,"test - video/static - wl",120251424667840007
2026-06-07,2026-07-06,061526_J0456v2_FounderApology_TOF_Img_B65v1_000AIO_Evergreen_WL_LP003_001NYS_002TC_003APO_007NA_009K—_013NA_014USA_015AAT,active,"7-day click or 1-day view",,,7653,1.149092,,300,Daily,101.78,Ongoing,-,-,-,8794,11.5738,150,,0.678533,1.705708,201,2.285649,0.506368,139,0.73223,13.29935973,0,,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | IMG | Founder | WL - Daniel - Nobl Travel Founder | AIO+EBUN - PDP",120251428385180007,0,"test - video/static - wl",120251424667840007
2026-06-07,2026-07-06,052526_J0332v4_FounderInterview_TOF_Vid_000AIO_Evergreen_LP001_001NYS_002LK_003PDC_005J2_006FD001_007NA_008MULTI_009A_010A_011M1S11_013M2W_014USA_015AAB,active,"7-day click or 1-day view",,,22653,1.465104,,300,Daily,202.68,Ongoing,Average,Average,"Below average - Bottom 35% of ads",33189,6.106843,162,,1.251111,0.488114,213,0.641779,0.951549,124,1.634516,8.94715932,0,5.534966,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | Founder | WL - Daniel - Nobl Travel Founder | AIO - PDP",120251428842210007,0,"test - video/static - wl",120251428622150007
2026-06-07,2026-07-06,"J1v1_000AIO - 001NYS - 002AirBack - 003Water - 004BLK - 005SE - 006FUT - 007DEMO - 008TOF - 009V2B - 01030s - 011FAI - 012YWO - 013USA - 014CL - 0150405",inactive,"7-day click or 1-day view",,,16159,1.055882,,300,Daily,444.92,Ongoing,Average,"Above average","Below average - Bottom 35% of ads",17062,26.076662,325,,1.368985,1.904818,573,3.35834,0.776475,302,1.473245,27.53388205,0,39.168913,"061626 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | Founder | WL - Daniel - Nobl Travel Founder | AIO - PDP",120251429092860007,0,"test - video/static - wl",120251428622150007
2026-06-07,2026-07-06,060826_J0407v2_InfluencerOliviaSacanuNetNew_Vid_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003UGC_005L1_006AR003_007SND_008SND_009A_010A_011M0S32_013F2W_014AUS_015AFI,inactive,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,24872,1.262022,804.65,300,Daily,804.65,Ongoing,Average,"Below average - Bottom 35% of ads","Below average - Bottom 35% of ads",31389,25.634777,163,,4.936503,0.51929,220,0.700882,3.6575,148,5.436824,32.3516404,0.52298515,11.306509,"061726 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | InfluencerOliviaSacanuNetNew | WL - OliviaSacanu | EBUN-PDP | INFL",120251518759560007,16.16564546,"test - video/static - wl",120251518759580007
2026-06-07,2026-07-06,060826_J0407v3_InfluencerOliviaSacanuNetNew_Vid_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003UGC_005L1_006AR003_007SND_008SND_009A_010A_011M0S35_013F2W_014AUS_015AFI,inactive,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,17899,1.184982,822.14,300,Daily,822.14,Ongoing,Average,Average,"Below average - Bottom 35% of ads",21210,38.761905,199,,4.131357,0.938237,268,1.263555,3.067687,191,4.304398,45.93217498,0.61155034,16.331919,"061726 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | InfluencerOliviaSacanuNetNew | WL - OliviaSacanu | EBUN-PDP | INFL",120251518759570007,13.31420392,"test - video/static - wl",120251518759580007
2026-06-07,2026-07-06,060826_J0407v1_InfluencerOliviaSacanuNetNew_TOF_Vid_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003NTM_005J1_006AR003_007SND_008SND_009A_010A_011M0S32_013F2W_014AUS_015AFI,not_delivering,"7-day click or 1-day view",,,6034,1.160093,,300,Daily,92.55,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads",7000,13.221429,32,,2.892188,0.457143,60,0.857143,1.5425,25,3.702,15.33808419,0,8.642857,"061726 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | InfluencerOliviaSacanuNetNew | WL - OliviaSacanu | EBUN-PDP | INFL",120251518759590007,0,"test - video/static - wl",120251518759580007
2026-06-07,2026-07-06,060826_J0425v1_InfluencerMelissaMerkBundle_TOF_Vid_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003NGC_005J1_006CR001_007SND_008SND_009A_010A_011M0S43_013F1W_014CAN_015AFI,inactive,"7-day click or 1-day view",,,3725,1.223624,,450,Daily,159.18,Ongoing,Average,Average,"Below average - Bottom 35% of ads",4558,34.923212,39,,4.081538,0.855638,63,1.382185,2.526667,43,3.70186,42.73288591,0,23.233875,"[W] 061726 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | InfluencerMelissaMerkBundle | WL - MelissaMerk | EBUN-PDP | INFL",120251519423580007,0,"test - video/static - wl",120251519423570007
2026-06-07,2026-07-06,060826_J0425v3_InfluencerMelissaMerkBundle_TOF_Vid_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003UGC_005L1_006CR001_007SND_008SND_009A_010F_011M0S43_013F1W_014CAN_015AFI,active,"7-day click or 1-day view",2,actions:offsite_conversion.fb_pixel_purchase,7984,1.20015,219.27,450,Daily,438.54,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads",9582,45.767063,86,,5.099302,0.897516,128,1.335838,3.426094,69,6.355652,54.92735471,3.39141241,18.816531,"[W] 061726 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | InfluencerMelissaMerkBundle | WL - MelissaMerk | EBUN-PDP | INFL",120251519423590007,61.74359628,"test - video/static - wl",120251519423570007
2026-06-07,2026-07-06,060826_J0425v4_InfluencerMelissaMerkBundle_TOF_Vid_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003UGC_005D1_006CR001_007SND_008SND_009A_010F_011M0S43_013F1W_014CAN_015AFI,active,"7-day click or 1-day view",39,actions:offsite_conversion.fb_pixel_purchase,71806,1.848105,156.27102564,450,Daily,6094.57,Ongoing,Average,Average,"Below average - Bottom 35% of ads",132705,45.9257,1301,,4.684527,0.98037,1903,1.434008,3.202612,1363,4.471438,84.87549787,3.52648833,15.663313,"[W] 061726 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | InfluencerMelissaMerkBundle | WL - MelissaMerk | EBUN-PDP | INFL",120251519423600007,41.54895608,"test - video/static - wl",120251519423570007
2026-06-07,2026-07-06,060826_J0425v5_InfluencerMelissaMerkBundle_Vid_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003UGC_005E2_006CR001_007SND_008SND_009A_010F_011M0S43_013F1W_014CAN_015AFI,active,"7-day click or 1-day view",3,actions:offsite_conversion.fb_pixel_purchase,23702,1.834782,185.26666667,450,Daily,555.8,Ongoing,Average,Average,Average,43488,12.780537,301,,1.846512,0.692145,407,0.93589,1.365602,298,1.865101,23.44949793,2.53101835,9.363503,"[W] 061726 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | InfluencerMelissaMerkBundle | WL - MelissaMerk | EBUN-PDP | INFL",120251519423610007,107.93486322,"test - video/static - wl",120251519423570007
2026-06-07,2026-07-06,060826_J0425v2_InfluencerMelissaMerkBundle_TOF_Vid_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003UGC_005J1_006CR001_007SND_008SND_009A_010F_011M0S43_013F1W_014CAN_015AFI,active,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,9150,1.397924,213.82,450,Daily,213.82,Ongoing,Average,Average,"Below average - Bottom 35% of ads",12791,16.716441,87,,2.457701,0.680166,173,1.352513,1.235954,81,2.639753,23.36830601,1.17182677,13.454773,"[W] 061726 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | InfluencerMelissaMerkBundle | WL - MelissaMerk | EBUN-PDP | INFL",120251519423620007,50.14598703,"test - video/static - wl",120251519423570007
