"Reporting starts","Reporting ends","Ad name","Ad delivery","Attribution setting",Results,"Result indicator",Reach,Frequency,"Cost per results","Ad set budget","Ad set budget type","Amount spent (USD)",Ends,"Quality ranking","Engagement rate ranking","Conversion rate ranking",Impressions,"CPM (cost per 1,000 impressions) (USD)","Link clicks",shop_clicks,"CPC (cost per link click) (USD)","CTR (link click-through rate)","Clicks (all)","CTR (all)","CPC (all) (USD)","Landing page views","Cost per landing page view (USD)",CPMr,ROAS,"3-second video plays rate per impressions","Ad set name","Ad ID","Ad Efficiency Index","Campaign name","Ad set ID"
2026-06-30,2026-07-06,051826_J-0279v2_HypeLiliiaAlfavitska_TOF_Vid_B131v1_000AIO_Evergreen_WL_LP001_001NYS_002FA_003NGC_005E2_006SP004_007SGE_008SGE_009B_010B_011M0S47_013F2W_014USA_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA5 - Mixed Winners Iteration - Liliia Alfavitska WL| AIO-PDP",120250742244020007,,"test - video/static - wl",120250742243930007
2026-06-30,2026-07-06,051826_J-0280v4_WhenDidCarryOnsLiliiaAlfavits_TOF_Vid_000AIO_Evergreen_WL_LP001_001NYS_002FA_003NGC_005D1_006SP005_007SGE_008SGE_009B_010B_011M1S03_013F2W_014USA_015AAT,not_delivering,-,,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA5 - Mixed Winners Iteration - Liliia Alfavitska WL| AIO-PDP",120250742244030007,,"test - video/static - wl",120250742243930007
2026-06-30,2026-07-06,051826_J-0275v3_VotedTheBestLuggageLiliiaAlfavitska_TOF_Vid_000AIO_Evergreen_WL_LP001_001NYS_002FA_003NGC_005L1_006SP009_007SGE_008SGE_009B_010B_011M0S31_013F2W_014USA_015AAA,not_delivering,-,,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA5 - Mixed Winners Iteration - Liliia Alfavitska WL| AIO-PDP",120250742244040007,,"test - video/static - wl",120250742243930007
2026-06-30,2026-07-06,051826_J-0279v3_HypeLiliiaAlfavitska_TOF_Vid_B131v1_000AIO_Evergreen_WL_LP001_001NYS_002FA_003NGC_005A5_006SP004_007SGE_008SGE_009B_010B_011M0S47_013F2W_014USA_015AAT,inactive,"7-day click or 1-day view",,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA5 - Mixed Winners Iteration - Liliia Alfavitska WL| AIO-PDP",120250742244050007,,"test - video/static - wl",120250742243930007
2026-06-30,2026-07-06,051826_J-0275v2_VotedTheBestLuggageLiliiaAlfavitska_TOF_Vid_000AIO_Evergreen_WL_LP001_001NYS_002FA_003NGC_005L1_006SP009_007SGE_008SGE_009B_010B_011M0S31_013F2W_014USA_015AAA,not_delivering,"7-day click or 1-day view",,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA5 - Mixed Winners Iteration - Liliia Alfavitska WL| AIO-PDP",120250742244060007,,"test - video/static - wl",120250742243930007
2026-06-30,2026-07-06,051826_J-0280v2_WhenDidCarryOnsLiliiaAlfavits_TOF_Vid_000AIO_Evergreen_WL_LP001_001NYS_002FA_003NGC_005L1_006SP005_007SGE_008SGE_009B_010B_011M1S03_013F2W_014USA_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA5 - Mixed Winners Iteration - Liliia Alfavitska WL| AIO-PDP",120250742244070007,,"test - video/static - wl",120250742243930007
2026-06-30,2026-07-06,051826_J-0276v3_I'veGotALiliiaAlfavitska_TOF_Vid_000AIO_Evergreen_WL_LP001_001NYS_002FA_003NGC_005J1_006LF001_007SGE_008SGE_009A_010A_011M0S26_013F2W_014USA_015AAT,not_delivering,-,,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FA5 - Mixed Winners Iteration - Liliia Alfavitska WL| AIO-PDP",120250742244080007,,"test - video/static - wl",120250742243930007
2026-06-30,2026-07-06,052526_J0340v1_InfluencerRebeccaHartAirportTheft_TOF_Vid_B30v1v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005B1_006SE001_007SND_008SND_009B_010B_011M0S40_013F2W_014UK_015AAT,inactive,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerRebeccaHartAirportTheft | WL - RebeccaHart | AIO-PDP | INFL",120250743043460007,,"test - video/static - wl",120250743043490007
2026-06-30,2026-07-06,052526_J0340v2_InfluencerRebeccaHartAirportTheft_TOF_Vid_B30v1v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005F2_006SE001_007SND_008SND_009B_010B_011M0S40_013F2W_014UK_015AAT,inactive,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerRebeccaHartAirportTheft | WL - RebeccaHart | AIO-PDP | INFL",120250743043470007,,"test - video/static - wl",120250743043490007
2026-06-30,2026-07-06,052526_J0340v3_InfluencerRebeccaHartAirportTheft_TOF_Vid_B30v1v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005D1_006SE001_007SND_008SND_009B_010B_011M0S40_013F2W_014UK_015AAT,inactive,"7-day click or 1-day view",,,50955,1.134354,,300,Daily,813.41,Ongoing,Average,Average,"Below average - Bottom 35% of ads",57801,14.072594,987,,0.824124,1.707583,3151,5.451463,0.258143,865,0.940358,15.96330095,0,4.245601,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerRebeccaHartAirportTheft | WL - RebeccaHart | AIO-PDP | INFL",120250743043480007,0,"test - video/static - wl",120250743043490007
2026-06-30,2026-07-06,052526_J0340v4_InfluencerRebeccaHartAirportTheft_TOF_Vid_B30v1v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005D3_006SE001_007SND_008SND_009B_010B_011M0S40_013F2W_014UK_015AAT,not_delivering,"7-day click or 1-day view",3,actions:offsite_conversion.fb_pixel_purchase,43580,1.444057,371.16666667,300,Daily,1113.5,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads",62932,17.693701,555,,2.006306,0.881904,825,1.310939,1.349697,563,1.977798,25.55071134,1.28193085,11.981186,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerRebeccaHartAirportTheft | WL - RebeccaHart | AIO-PDP | INFL",120250743043500007,50.1720219,"test - video/static - wl",120250743043490007
2026-06-30,2026-07-06,060126_J0370v4_InfluencerMelissaMerkReasons_TOF_Vid_B148v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005D1_006SP009_007SND_008SND_009A_010A_011M0S35_013F2W_014CAN_015AAT,active,"7-day click or 1-day view",2,actions:offsite_conversion.fb_pixel_purchase,26491,1.392813,151.96,"Using campaign budget",0,303.92,Ongoing,"Below average - Bottom 35% of ads","Above average","Below average - Bottom 35% of ads",36897,8.236984,395,,0.769418,1.070548,1627,4.409573,0.186798,334,0.90994,11.47257559,3.65267176,8.615877,"Canada - tof",120250743165560007,318.38288853,"can - tof - all",120248903159840007
2026-06-30,2026-07-06,060126_J0370v1_InfluencerMelissaMerkReasons_TOF_Vid_B148v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005J1_006SP009_007SND_008SND_009A_010A_011M0S35_013F2W_014CAN_015AAT,active,"7-day click or 1-day view",1,actions:offsite_conversion.fb_pixel_purchase,41092,1.31354,426.77,"Using campaign budget",0,426.77,Ongoing,"Below average - Bottom 35% of ads","Above average","Below average - Bottom 35% of ads",53976,7.906662,631,,0.676339,1.169038,2772,5.135616,0.153957,481,0.887256,10.38571985,1.7560747,9.756188,"Canada - tof",120250743165570007,169.08550648,"can - tof - all",120248903159840007
2026-06-30,2026-07-06,051826_J0301v3_MelissaMerkVisualReferesh_TOF_Vid_B0017v2_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005D1_006ST003_007SND_008SND_009B_010B_011M0S27_013F2W_014USA_015AAT,active,"7-day click or 1-day view",,,1850,1.157838,,"Using campaign budget",0,14.06,Ongoing,-,-,-,2142,6.563959,15,,0.937333,0.70028,28,1.30719,0.502143,12,1.171667,7.6,0,17.226891,"Canada - tof",120250743165580007,0,"can - tof - all",120248903159840007
2026-06-30,2026-07-06,060126_J0375v4_InfluencerMelissaMerkRound1Iterations_TOF_Vid_BJ0017v2v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005J1_007SND_008SND_009B_010B_011M0S30_013F2W_014CAN_015AAT,active,"7-day click or 1-day view",,,2527,1.06015,,"Using campaign budget",0,18.29,Ongoing,-,-,-,2679,6.827174,31,,0.59,1.157148,132,4.927212,0.138561,37,0.494324,7.23783142,0,26.801045,"Canada - tof",120250743165590007,0,"can - tof - all",120248903159840007
2026-06-30,2026-07-06,060126_J0375v2_InfluencerMelissaMerkRound1Iterations_TOF_Vid_BJ0017v2v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005J1_007SND_008SND_009A_010B_011M0S30_013F2W_014CAN_015AAT,inactive,"7-day click or 1-day view",,,42854,1.398073,,"Using campaign budget",0,474.68,Ongoing,"Below average - Bottom 35% of ads","Above average",Average,59913,7.922821,638,,0.744013,1.064877,1974,3.294777,0.240466,636,0.746352,11.07667896,0,28.491312,"Canada - tof",120250743165600007,0,"can - tof - all",120248903159840007
2026-06-30,2026-07-06,051826_J0301v4_MelissaMerkVisualReferesh_TOF_Vid_B0017v2_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005K1_006ST003_007SND_008SND_009B_010B_011M0S27_013F2W_014USA_015AAT,active,"7-day click or 1-day view",,,1095,1.085845,,"Using campaign budget",0,5.12,Ongoing,-,-,-,1189,4.30614,7,,0.731429,0.58873,23,1.934399,0.222609,8,0.64,4.67579909,0,16.820858,"Canada - tof",120250743165610007,0,"can - tof - all",120248903159840007
2026-06-30,2026-07-06,050426_J198v3_DanielTengCluelessGuy_TOF_Vid_B8v1_000AIO_Evergreen_LP001_001NYS_002TC_003NGC_005D1_006ST001_007IBL_008IBL_009B_010B_011M0S43_013M2W_014AUS_015AAT,inactive,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | DanielTengCluelessGuy | WL - DanielTeng | AIO-PDP",120250743545620007,,"test - video/static - wl",120250743545640007
2026-06-30,2026-07-06,050426_J198v1_DanielTengCluelessGuy_TOF_Vid_B8v1_000AIO_Evergreen_LP001_001NYS_002TC_003NGC_005L2_006ST001_007IBL_008IBL_009B_010B_011M0S43_013M2W_014AUS_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | DanielTengCluelessGuy | WL - DanielTeng | AIO-PDP",120250743545630007,,"test - video/static - wl",120250743545640007
2026-06-30,2026-07-06,050426_J198v2_DanielTengCluelessGuy_TOF_Vid_B8v1_000AIO_Evergreen_LP001_001NYS_002TC_003NGC_005L1_006ST001_007IBL_008IBL_009B_010B_011M0S43_013M2W_014AUS_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | DanielTengCluelessGuy | WL - DanielTeng | AIO-PDP",120250743545650007,,"test - video/static - wl",120250743545640007
2026-06-30,2026-07-06,050426_J198v4_DanielTengCluelessGuy_TOF_Vid_B8v1_000AIO_Evergreen_LP001_001NYS_002TC_003NGC_005L1_006ST001_007IBL_008IBL_009B_010B_011M0S43_013M2W_014AUS_015AAT,inactive,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | DanielTengCluelessGuy | WL - DanielTeng | AIO-PDP",120250743545660007,,"test - video/static - wl",120250743545640007
2026-06-30,2026-07-06,060126_J0367v1_InfluencerOliviaSacanuLivesUpToTheHype_TOF_Vid_BJ7v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003NTM_005J2_006SP004_007SND_008SND_009B_010B_011M0S50_013F2H_014AUS_015AAT,inactive,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerOliviaSacanuLivesUpToTheHype | WL - OliviaSacanu | AIO-PDP | INFL",120250744023090007,,"test - video/static - wl",120250744023100007
2026-06-30,2026-07-06,060126_J0367v4_InfluencerOliviaSacanuLivesUpToTheHype_TOF_Vid_BJ7v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003NGC_005L2_006SP004_007SND_008SND_009B_010B_011M0S50_013F2H_014AUS_015AAT,inactive,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerOliviaSacanuLivesUpToTheHype | WL - OliviaSacanu | AIO-PDP | INFL",120250744023110007,,"test - video/static - wl",120250744023100007
2026-06-30,2026-07-06,060126_J0367v2_InfluencerOliviaSacanuLivesUpToTheHype_TOF_Vid_BJ7v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005D1_006SP004_007SND_008SND_009B_010B_011M0S50_013F2H_014AUS_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerOliviaSacanuLivesUpToTheHype | WL - OliviaSacanu | AIO-PDP | INFL",120250744023120007,,"test - video/static - wl",120250744023100007
2026-06-30,2026-07-06,060126_J0367v3_InfluencerOliviaSacanuLivesUpToTheHype_TOF_Vid_BJ7v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005D3_006SP004_007SND_008SND_009B_010B_011M0S50_013F2H_014AUS_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerOliviaSacanuLivesUpToTheHype | WL - OliviaSacanu | AIO-PDP | INFL",120250744023130007,,"test - video/static - wl",120250744023100007
2026-06-30,2026-07-06,110526_J0297v2_InfluencerChadCross_TOF_Vid_B66v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005D2_007MULTI_008MULTI_009A_010A_011M0S41_013MULTI_014AUS_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerChadCross | WL - ChadCross | AIO-PDP | INFL",120250744311510007,,"test - video/static - wl",120250744311500007
2026-06-30,2026-07-06,110526_J0297v3_InfluencerChadCross_TOF_Vid_B66v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005F2_007MULTI_008MULTI_009A_010A_011M0S41_013MULTI_014AUS_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerChadCross | WL - ChadCross | AIO-PDP | INFL",120250744311520007,,"test - video/static - wl",120250744311500007
2026-06-30,2026-07-06,110526_J0297v4_InfluencerChadCross_TOF_Vid_B66v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005L1_007MULTI_008MULTI_009A_010A_011M0S41_013MULTI_014AUS_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerChadCross | WL - ChadCross | AIO-PDP | INFL",120250744311530007,,"test - video/static - wl",120250744311500007
2026-06-30,2026-07-06,110526_J0297v1_InfluencerChadCross_TOF_Vid_B66v1_000AIO_Evergreen_WL_LP001_001NYS_002TC_003UGC_005D3_007MULTI_008MULTI_009A_010A_011M0S41_013MULTI_014AUS_015AAT,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | InfluencerChadCross | WL - ChadCross | AIO-PDP | INFL",120250744311540007,,"test - video/static - wl",120250744311500007
2026-06-30,2026-07-06,052526_J0323v1_ItsTheNobl6.0BundleDanielTeng_TOF_Vid_B49v1v1_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003NGC_005L2_006FD001_007PBL_008PBL_009B_010B_011M1S00_013M2W_014AUS_015AAC,inactive,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | ItsTheNobl6.0BundleDanielTeng | WL - DanielTeng | EBUN-PDP",120250744650810007,,"test - video/static - wl",120250744650830007
2026-06-30,2026-07-06,052526_J0323v2_ItsTheNobl6.0BundleDanielTeng_TOF_Vid_B49v1v1_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003NGC_005L2_006FD001_007PBL_008PBL_009B_010B_011M1S00_013M2W_014AUS_015AAC,active,"7-day click or 1-day view",,,6317,1.079468,,300,Daily,109.75,Ongoing,"Below average - Bottom 35% of ads",Average,"Below average - Bottom 35% of ads",6819,16.094735,36,,3.048611,0.527937,40,0.586596,2.74375,40,2.74375,17.37375336,0,11.614606,"060826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | ItsTheNobl6.0BundleDanielTeng | WL - DanielTeng | EBUN-PDP",120250744650820007,0,"test - video/static - wl",120250744650830007
2026-06-30,2026-07-06,052526_J0323v4_ItsTheNobl6.0BundleDanielTeng_TOF_Vid_B49v1v1_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003NGC_005D3_006FD001_007PBL_008PBL_009B_010B_011M1S00_013M2W_014AUS_015AAC,inactive,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | ItsTheNobl6.0BundleDanielTeng | WL - DanielTeng | EBUN-PDP",120250744650840007,,"test - video/static - wl",120250744650830007
2026-06-30,2026-07-06,052526_J0323v3_ItsTheNobl6.0BundleDanielTeng_TOF_Vid_B49v1v1_000EBUN_Evergreen_WL_LP003_001NYS_002TC_003NGC_005L2_006FD001_007PBL_008PBL_009B_010B_011M1S00_013M2W_014AUS_015AAC,active,"7-day click or 1-day view",5,actions:offsite_conversion.fb_pixel_purchase,38792,1.134254,393.898,300,Daily,1969.49,Ongoing,Average,Average,"Below average - Bottom 35% of ads",44000,44.761136,420,,4.689262,0.954545,513,1.165909,3.839162,399,4.936065,50.77051969,2.08247821,17.209091,"060826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | ItsTheNobl6.0BundleDanielTeng | WL - DanielTeng | EBUN-PDP",120250744650850007,41.01746875,"test - video/static - wl",120250744650830007
2026-06-30,2026-07-06,060126_J0368v4_WhenDidCarryOnsKimberlyMa_TOF_Vid_000AIO_Evergreen_WL_LP001_001NYS_002LK_003NGC_005F2_006SP004_007HPK_008BLS_009A_010A_011M0S25_013F2E_014USA_015AAA,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WhenDidCarryOnsKimberlyMa | WL - KimberlyMa| AIO-PDP",120250745166970007,,"test - video/static - wl",120250745166960007
2026-06-30,2026-07-06,060126_J0368v2_WhenDidCarryOnsKimberlyMa_TOF_Vid_000AIO_Evergreen_WL_LP001_001NYS_002LK_003NGC_005D3_006SP009_007BLS_008BLS_009E_010E_011M0S35_013F2E_014USA_015AAA,not_delivering,"7-day click or 1-day view",,,0,0,,300,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | WhenDidCarryOnsKimberlyMa | WL - KimberlyMa| AIO-PDP",120250745166980007,,"test - video/static - wl",120250745166960007
2026-06-30,2026-07-06,"011326_ImAlwaysEarly_TOF1_V1_AIO_Evergreen - 001NYS - 002FA - 000AIO - 003011326_ImAlwaysEarly_TOF1_V1_AIO_Evergreen - 004MULTI - 005US - 006SocialProofTraveler - 007MON - 00840s - 009MULTI - 010V2 - 011MULTI - 012ENG - 013AAA",archived,-,,,0,0,,"Using campaign budget",0,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"usa -  asc+ t-roas - all – losers",120243154048340007,,"usa -  asc+ t-roas - all – losers",120243153936160007
2026-06-30,2026-07-06,"041326_AirlinesHateThisTOF1_V1_AIR_Evergreen - 041326_AirlinesHateThisTOF1_V1_AIR_Evergreen - 001NYS - 002LK - 000AIR - 004WHT - 005US - 006SavvyTraveler - 007VO - 00850s - 009MULTI - 010V3 - 011MULTI - 012ENG - 013AAU",not_delivering,-,,,0,0,,150,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"050426 | AIR | TOF | PCH | MC$ | EVG | AIR | VID | New Concepts | AIR - PDP",120247789805470007,,"usa - tof/bof - air",120247789805460007
2026-06-30,2026-07-06,050426_J0113vv2_BethanyHorrorStory_TOF_Vid_000AIR_Evergreen_LP00W_001NYS_002LK_003UGC_005B2_006ST001_007PBL_008PBL_009A_010A_011M0S46_013F1W_014USA_015AAU,active,"7-day click or 1-day view",,,414,1.115942,,150,Daily,57.83,Ongoing,-,-,-,462,125.17316,8,,7.22875,1.731602,11,2.380952,5.257273,6,9.638333,139.68599034,0,57.142857,"051826 | AIR | TOF | PCH | MC$ | EVG | AIR | VID | LK1 - new concept | AIR - PDP",120248806524440007,0,"usa - tof/bof - air",120248806524410007
2026-06-30,2026-07-06,042726_J0257v1_BundleGuide_TOF_Vid_000EBUN_Evergreen_LP003_001NYS_002TC_003NGC_005F1_007NA_008SIL_009B_010B_011M1S30_013M1W_014USA_015AAC,not_delivering,-,,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"051826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | TC4 - New TOF Bundle | EBUN - PDP",120248812111820007,,"test - video - all",120248812111850007
2026-06-30,2026-07-06,"052526_J0349v3_AmericanaCollectionStatics_BOF_Img_000NDB_AmericanaCollection_007CRD_008CRD_014USA_015AEI – Copy 2",active,"7-day click",24,actions:offsite_conversion.fb_pixel_purchase,79949,1.435778,224.10958333,100000,Daily,5378.63,Ongoing,-,-,-,114789,46.856667,1314,,4.093326,1.144709,1614,1.406058,3.332485,1461,3.681472,67.2757633,2.05781212,,"Black Friday - Statics",120249977464780007,30.58771865,"usa -  asc+ promo",120238554728050007
2026-06-30,2026-07-06,032326_J-0139v4_TheWorstPart_TOF_Vid_000EBUNAIR_Evergreen_LP003_001NYS_002FA_003UGC_005B2_007PBL_008MULTI_009A_010A_011M0S51_013F2X_014USA_015ABT,not_delivering,"7-day click or 1-day view",,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | FR2 - New Concept | EBUN - PDP",120250353991420007,,"test - video - all",120250353991370007
2026-06-30,2026-07-06,032326_J-0139v2_TheWorstPart_TOF_Vid_000EBUNAIR_Evergreen_LP003_001NYS_002FA_003UGC_005B2_007PBL_008PBL_009A_010A_011M0S43_013M2H_014USA_015ABT,not_delivering,"7-day click or 1-day view",,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | FR2 - New Concept | EBUN - PDP",120250353991430007,,"test - video - all",120250353991370007
2026-06-30,2026-07-06,033026_J-0141v1_ThereAreTwo_TOF_Vid_000EBUNAIR_Evergreen_LP003_001NYS_002FA_003UGC_005J1_007LAV_008LAV_009A_010A_011M0S48_013F1E_014USA_015ABT,not_delivering,"7-day click or 1-day view",,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | FR2 - New Concept | EBUN - PDP",120250353991440007,,"test - video - all",120250353991370007
2026-06-30,2026-07-06,033026_J-0141v2_ThereAreTwo_TOF_Vid_000EBUNAIR_Evergreen_LP003_001NYS_002FA_003UGC_005J1_007HPK_008HPK_009A_010A_011M0S48_013F1E_014USA_015ABT,not_delivering,-,,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | FR2 - New Concept | EBUN - PDP",120250353991450007,,"test - video - all",120250353991370007
2026-06-30,2026-07-06,032326_J-0139v1_TheWorstPart_TOF_Vid_000EBUNAIR_Evergreen_LP003_001NYS_002FA_003UGC_005B2_007CRD_008CRD_009A_010A_011M0S43_013M3B_014USA_015ABT,not_delivering,-,,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | EBUN | TOF | PCH | MC$ | EVG | EBUN | VID | FR2 - New Concept | EBUN - PDP",120250353991530007,,"test - video - all",120250353991370007
2026-06-30,2026-07-06,051826_J-0282v2_AirportsAreExposing_TOF_Vid_000AIO_Evergreen_LP001_001NYS_002FA_003UGC_005F1_007CRD_008CRD_009A_010A_011M0S44_013M2B_014USA_015AAB,inactive,"7-day click or 1-day view",,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FR1 - New Concept | AIO-PDP",120250355322610007,,"test - video - all",120250355322740007
2026-06-30,2026-07-06,051826_J-0282v4_AirportsAreExposing_TOF_Vid_000AIO_Evergreen_LP001_001NYS_002FA_003UGC_005F1_007LAV_008LAV_009A_010A_011M0S44_013F1B_014USA_015AAB,not_delivering,"7-day click or 1-day view",,,0,0,,450,Daily,0,Ongoing,-,-,-,0,0,,,,,0,0,0,,,,,,"060826 | AIO | TOF | PCH | MC$ | EVG | AIO | VID | FR1 - New Concept | AIO-PDP",120250355322620007,,"test - video - all",120250355322740007
